Order_ID,Agent_Age,Order_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
intd941914908,23,4.9,21.175104,72.804342,21.195104,72.824342,2022-03-30,09:40:00,09:55:00,Sunny,Low ,motorcycle ,Urban ,50.0,Clothing
mmnq033985559,26,4.9,18.536562,73.896485,18.586562,73.946485,2022-03-07,19:20:00,19:25:00,Cloudy,Jam ,scooter ,Metropolitian ,125.0,Electronics
egyg586560007,34,5.0,21.185047,72.80859,21.295047,72.91859,2022-03-08,19:00:00,19:10:00,Fog,Medium ,motorcycle ,Metropolitian ,150.0,Cosmetics
tsjg989601604,37,4.7,18.546947,73.900626,18.596947,73.950626,2022-03-26,18:20:00,18:35:00,Windy,Medium ,scooter ,Metropolitian ,125.0,Apparel
dyyv405381763,21,4.9,11.003008,76.97544,11.033008,77.00544,2022-03-01,18:30:00,18:35:00,Windy,Medium ,scooter ,Other,120.0,Pet Supplies
ypoi593771415,28,4.6,12.304569,76.643622,12.354569,76.693622,2022-03-09,18:30:00,18:35:00,Cloudy,Medium ,motorcycle ,Metropolitian ,135.0,Pet Supplies
gvoc220746028,33,4.7,22.725748,75.898497,22.835748,76.008497,2022-03-29,20:20:00,20:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,125.0,Outdoors
wnua569339256,22,4.9,11.021278,76.995017,11.091278,77.065017,2022-03-31,19:50:00,20:00:00,Windy,Jam ,motorcycle ,Urban ,80.0,Jewelry
rkkn946013798,29,5.0,17.411028,78.329645,17.501028,78.419645,2022-03-10,22:00:00,22:15:00,Sandstorms,Jam ,motorcycle ,Urban ,135.0,Cosmetics
sedz438633697,32,4.6,26.905287,75.794592,26.935287,75.824592,2022-03-24,23:35:00,23:50:00,Cloudy,Low ,motorcycle ,Metropolitian ,120.0,Cosmetics
phvu276201595,36,4.9,15.496162,73.825364,15.526162,73.855364,2022-02-13,22:35:00,22:50:00,Fog,Low ,motorcycle ,Metropolitian ,75.0,Snacks
yzco846093054,37,4.7,10.96185,76.971082,10.99185,77.001082,2022-03-28,23:40:00,23:50:00,Fog,Low ,motorcycle ,Metropolitian ,130.0,Home
kbxz166579673,31,4.8,26.921411,75.793604,26.931411,75.803604,2022-03-05,10:40:00,10:50:00,Fog,Low ,motorcycle ,Metropolitian ,95.0,Jewelry
jsvc767291402,15,4.9,18.546258,73.904337,18.606258,73.964337,2022-03-07,18:25:00,18:30:00,Fog,Medium ,motorcycle ,Metropolitian ,90.0,Electronics
rbfe187517457,35,4.5,26.956431,75.776649,27.046431,75.866649,2022-03-10,20:45:00,21:00:00,Stormy,Jam ,scooter ,Metropolitian ,220.0,Cosmetics
bsrk558755933,36,4.9,11.003681,76.975525,11.073681,77.045525,2022-03-23,22:20:00,22:25:00,Windy,Low ,motorcycle ,Metropolitian ,115.0,Books
dgye215214408,34,4.5,13.058616,80.264151,13.108616,80.314151,2022-03-30,20:40:00,20:50:00,Windy,Jam ,motorcycle ,Metropolitian ,130.0,Shoes
eyhx467155501,26,4.5,10.020683,76.310631,10.030683,76.320631,2022-02-17,11:00:00,11:10:00,Fog,Low ,motorcycle ,Urban ,110.0,Home
cpvr765393098,39,4.7,26.914142,75.805704,26.984142,75.875704,2022-03-08,19:55:00,20:05:00,Sunny,Jam ,scooter ,Metropolitian ,95.0,Sports
jrzz070590798,33,4.7,12.337928,76.617889,12.347928,76.627889,2022-03-15,09:15:00,09:25:00,Sunny,Low ,scooter ,Urban ,50.0,Electronics
wpvn370540505,36,4.9,22.311844,73.165081,22.381844,73.235081,2022-03-10,17:55:00,18:05:00,Windy,Medium ,motorcycle ,Other,200.0,Home
icti836263169,27,4.5,23.355164,85.324097,23.365164,85.334097,2022-04-01,11:15:00,11:30:00,Cloudy,High ,motorcycle ,Urban ,100.0,Kitchen
kddb655628516,37,4.8,22.569358,88.433452,22.619358,88.483452,2022-02-11,21:35:00,21:40:00,Stormy,Jam ,van,Metropolitian ,140.0,Outdoors
npch760309383,21,4.7,22.753839,75.897429,22.863838,76.007429,2022-03-04,22:50:00,23:05:00,Sandstorms,Low ,scooter ,Metropolitian ,75.0,Kitchen
evvs500014087,28,4.3,11.006686,76.951736,11.016686,76.961736,2022-03-15,10:35:00,10:50:00,Stormy,Low ,motorcycle ,Metropolitian ,105.0,Jewelry
tech899419111,26,3.9,22.761226,75.887522,22.791226,75.917522,2022-03-13,20:35:00,20:40:00,Sunny,Jam ,motorcycle ,Metropolitian ,230.0,Jewelry
gtvm381235972,39,4.7,17.433809,78.386744,17.473809,78.426744,2022-03-11,16:45:00,16:55:00,Fog,Medium ,scooter ,Metropolitian ,90.0,Shoes
omzj432297634,27,4.8,23.232537,77.429845,23.242537,77.439845,2022-02-15,09:10:00,09:15:00,Fog,Low ,motorcycle ,Urban ,50.0,Sports
essy604523183,38,4.7,15.496162,73.825364,15.526162,73.855364,2022-02-11,17:40:00,17:45:00,Sunny,Medium ,motorcycle ,Metropolitian ,145.0,Toys
cusu248875311,32,4.1,23.371292,85.327872,23.431292,85.387872,2022-03-30,21:55:00,22:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,210.0,Toys
edco522391392,25,5.0,23.351058,85.325731,23.421058,85.395731,2022-03-10,19:35:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,175.0,Outdoors
ctoj872363102,38,4.9,11.010375,76.95295,11.060375,77.00295,2022-04-01,21:10:00,21:20:00,Windy,Jam ,scooter ,Metropolitian ,140.0,Sports
taqs429293566,33,4.9,18.55144,73.804855,18.68144,73.934855,2022-03-12,18:15:00,18:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,110.0,Toys
vqty702282323,31,4.7,17.430448,78.418213,17.470448,78.458213,2022-03-15,16:55:00,17:05:00,Cloudy,Medium ,motorcycle ,Urban ,85.0,Jewelry
rpge560994264,22,4.6,18.520016,73.830547,18.530016,73.840547,2022-03-28,09:20:00,09:30:00,Sunny,Low ,motorcycle ,Metropolitian ,80.0,Outdoors
rqcs923125271,27,4.8,22.311603,73.165012,22.441603,73.295012,2022-03-14,22:20:00,22:35:00,Fog,Low ,motorcycle ,Metropolitian ,110.0,Shoes
bkmx082772212,31,4.9,18.530963,73.828972,18.560963,73.858972,2022-03-26,23:50:00,00:05:00,Windy,Low ,scooter ,Metropolitian ,115.0,Jewelry
cfhn315113890,29,4.5,12.972793,80.249982,13.102793,80.379982,2022-03-16,23:35:00,23:50:00,Windy,Low ,motorcycle ,Urban ,85.0,Skincare
adiv498964791,27,4.2,19.178321,72.834715,19.228321,72.884715,2022-03-05,23:30:00,23:45:00,Sandstorms,Low ,motorcycle ,Urban ,90.0,Books
hojv987068372,35,5.0,12.975377,77.696664,12.985377,77.706664,2022-03-26,11:15:00,11:25:00,Stormy,High ,motorcycle ,Metropolitian ,215.0,Skincare
zvkx405674622,34,4.5,17.431668,78.408321,17.521668,78.498321,2022-04-04,17:55:00,18:10:00,Stormy, NaN ,van,Metropolitian ,115.0,Kitchen
fgzk425074716,36,4.2,18.53408,73.89852,18.59408,73.95852,2022-04-01,18:30:00,18:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,165.0,Apparel
paom510411686,38,5.0,12.949934,77.699386,12.969934,77.719386,2022-03-19,12:00:00,12:05:00,Cloudy,High ,motorcycle ,Metropolitian ,125.0,Electronics
nung093192090,25,4.6,30.899992,75.831338,30.929992,75.861338,2022-02-13,22:45:00,23:00:00,Stormy,Low ,scooter ,Urban ,95.0,Apparel
awyc243905733,33,4.7,13.02978,80.208812,13.05978,80.238812,2022-03-09,00:00:00,00:15:00,Sunny,Low ,scooter ,Metropolitian ,50.0,Outdoors
unic591472044,32,4.8,23.369746,85.33982,23.429746,85.39982,2022-04-05,20:45:00,21:00:00,Fog,Jam ,motorcycle ,Metropolitian ,165.0,Jewelry
nhdk983966912,28,4.9,26.902908,75.792934,26.932908,75.822934,2022-03-09,18:55:00,19:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,135.0,Kitchen
kgbi202766353,25,4.2,22.745049,75.892471,22.765049,75.912471,2022-04-05,08:20:00,08:25:00,Windy,Low ,motorcycle ,Metropolitian ,145.0,Pet Supplies
rxrk922214537,36,4.7,17.440827,78.393391,17.460827,78.413391,2022-03-07,11:50:00,12:05:00,Windy,High ,motorcycle ,Urban ,125.0,Clothing
iauj712732773,26,4.9,12.914264,77.6784,12.984264,77.7484,2022-03-31,21:35:00,21:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,85.0,Books
itdi360890843,22,5.0,12.934179,77.615797,13.064179,77.745797,2022-04-06,21:10:00,21:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,170.0,Skincare
ziyc225083622,39,4.9,11.016298,76.972076,11.086298,77.042076,2022-03-14,21:30:00,21:45:00,Windy, NaN ,scooter ,Metropolitian ,145.0,Skincare
cuql549797849,34,4.7,10.000706,76.349516,10.060706,76.409516,2022-02-17,21:25:00,21:35:00,Fog,Jam ,motorcycle ,Metropolitian ,170.0,Books
uihw861416295,33,4.8,25.454697,81.834492,25.474697,81.854492,2022-02-17,09:30:00,09:40:00,Stormy,Low ,scooter ,Metropolitian ,140.0,Sports
cmqf429277404,31,4.6,12.297954,76.665169,12.347954,76.715169,2022-03-05,18:45:00,18:50:00,Sandstorms,Medium ,motorcycle ,Urban ,130.0,Home
iypw167065359,35,5.0,12.906229,77.596791,12.946229,77.636791,2022-04-01,14:55:00,15:00:00,Cloudy,High ,scooter ,Urban ,185.0,Snacks
aecv597151350,29,4.7,26.905287,75.794592,27.035287,75.924592,2022-04-06,18:55:00,19:05:00,Sandstorms,Medium ,scooter ,Metropolitian ,115.0,Books
addp276655174,32,3.8,21.186608,72.794136,21.296608,72.904136,2022-03-18,19:35:00,19:40:00,Windy,Jam ,motorcycle ,Metropolitian ,155.0,Sports
jvev469820141,29,6.0,18.636215,73.751081,18.716215,73.831081,2022-03-12,21:20:00,21:30:00,Stormy,Jam ,motorcycle ,Urban ,165.0,Toys
twuy336541938,23,4.9,13.044694,80.26147,13.084694,80.30147,2022-03-28,13:00:00,13:10:00,Windy, NaN ,motorcycle ,Metropolitian ,65.0,Skincare
uotq333364336,24,5.0,23.351489,85.324253,23.371489,85.344253,2022-03-07,12:00:00,12:15:00,Stormy,High ,motorcycle ,Metropolitian ,55.0,Jewelry
opdf699695945,39,4.7,22.727021,75.884167,22.737021,75.894167,2022-03-09,08:25:00,08:30:00,Fog,Low ,van,Metropolitian ,80.0,Clothing
vwml283310596,20,4.9,17.429585,78.392621,17.449585,78.412621,2022-03-05,11:35:00,11:40:00,Windy,High ,motorcycle ,Metropolitian ,80.0,Skincare
jlwh564514757,31,4.6,26.90294,75.793007,26.99294,75.883007,2022-04-06,22:20:00,22:30:00,Sandstorms,Low ,motorcycle ,Urban ,85.0,Pet Supplies
fdng780283298,22,4.9,19.055831,72.833984,19.165831,72.943984,2022-03-02,23:20:00,23:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,110.0,Pet Supplies
mmhe959868409,34,4.8,23.353783,85.326967,23.423783,85.396967,2022-03-14,23:10:00,23:20:00,Fog,Low ,motorcycle ,Metropolitian ,140.0,Toys
rzbq717508778,25,4.8,23.214459,77.434976,23.254459,77.474976,2022-02-15,16:50:00,17:00:00,Windy,Medium ,motorcycle ,Urban ,75.0,Jewelry
pgae607790008,25,4.9,13.086438,80.220672,13.136439,80.270672,2022-03-26,17:10:00,17:15:00,Windy,Medium ,scooter ,Metropolitian ,145.0,Kitchen
hpua184773788,35,4.8,22.311358,73.164798,22.371358,73.224798,2022-03-13,19:10:00,19:20:00,Fog,Jam ,motorcycle ,Metropolitian ,150.0,Snacks
gggb753628772,24,4.5,19.178321,72.834715,19.238321,72.894715,2022-03-15,23:40:00,23:45:00,Fog,Low ,motorcycle ,Metropolitian ,120.0,Home
yskx271672040,28,4.6,21.157729,72.768726,21.167729,72.778726,2022-03-17,10:00:00,10:05:00,Stormy,Low ,motorcycle ,Metropolitian ,55.0,Outdoors
vwhm385500781,20,4.9,21.185047,72.80859,21.265047,72.88859,2022-03-27,22:25:00,22:35:00,Windy,Low ,motorcycle ,Metropolitian ,120.0,Jewelry
agux910512982,37,5.0,13.026286,80.275235,13.096286,80.345235,2022-04-02,17:25:00,17:40:00,Sandstorms,Medium ,scooter ,Urban ,145.0,Home
mafw581032294,34,4.8,12.935662,77.61413,12.955662,77.63413,2022-04-05,08:20:00,08:30:00,Fog,Low ,scooter ,Metropolitian ,85.0,Electronics
nrmz910220511,29,4.7,12.3085,76.665808,12.3185,76.675808,2022-03-05,10:15:00,10:30:00,Sunny,Low ,motorcycle ,Urban ,85.0,Snacks
goym112724831,27,4.4,19.103249,72.846749,19.173249,72.916749,2022-03-27,17:30:00,17:35:00,Stormy,Medium ,motorcycle ,Metropolitian ,165.0,Cosmetics
mcjg202506760,27,4.1,21.173493,72.801953,21.243493,72.871953,2022-03-23,19:40:00,19:45:00,Fog,Jam ,motorcycle ,Metropolitian ,220.0,Toys
gvjx942268592,38,4.8,12.978453,77.643685,12.998453,77.663685,2022-03-07,10:35:00,10:45:00,Windy,Low ,van,Metropolitian ,135.0,Home
oosb954281783,37,4.1,22.308096,73.167753,22.378096,73.237753,2022-03-10,18:30:00,18:45:00,Sunny,Medium ,motorcycle ,Metropolitian ,38.0,Grocery
yarl392103492,35,4.6,12.913041,77.683237,13.003041,77.773237,2022-03-02,18:10:00,18:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,185.0,Snacks
trvz490719836,25,4.9,23.351489,85.324253,23.391489,85.364253,2022-03-30,12:55:00,13:05:00,Windy,High ,scooter ,Metropolitian ,100.0,Shoes
kwvo176250144,28,4.8,26.905287,75.794592,27.045287,75.934592,2022-03-06,21:40:00,21:50:00,Cloudy,Jam ,van,Metropolitian ,185.0,Shoes
wjky761986350,33,4.6,23.374989,85.335486,23.394989,85.355486,2022-03-01,08:10:00,08:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,95.0,Snacks
rleh153953902,29,4.9,11.021278,76.995017,11.101278,77.075017,2022-04-04,20:25:00,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,120.0,Outdoors
vcpo904984519,21,4.7,21.186884,72.793616,21.296884,72.903616,2022-04-02,17:20:00,17:35:00,Stormy,Medium ,scooter ,Metropolitian ,75.0,Jewelry
qith021312304,27,4.6,21.186608,72.794136,21.196608,72.804136,2022-04-03,10:55:00,11:00:00,Windy,Low ,scooter ,Metropolitian ,60.0,Cosmetics
yxel261089528,15,4.9,30.893244,75.821817,30.943244,75.871817,2022-02-11,21:20:00,21:25:00,Sunny,Jam ,scooter ,Metropolitian ,80.0,Skincare
whjk646058031,35,4.5,12.981615,80.231598,13.001615,80.251598,2022-03-19,10:50:00,11:00:00,Windy,Low ,motorcycle ,Urban ,100.0,Shoes
svxy111176694,37,3.6,30.893234,75.82172,30.983234,75.91172,2022-02-12,18:30:00,18:40:00,Stormy,Medium ,scooter ,Metropolitian ,190.0,Sports
pqlj119874486,28,5.0,21.173343,72.792731,21.203343,72.822731,2022-04-01,23:45:00,00:00:00,Sunny,Low ,motorcycle ,Urban ,75.0,Books
gsjz313680509,32,4.7,17.422819,78.449578,17.512819,78.539578,2022-03-29,23:00:00,23:05:00,Windy,Low ,motorcycle ,Metropolitian ,125.0,Toys
ysof955290928,29,4.8,30.885915,75.788259,30.915915,75.818259,2022-02-13,19:55:00,20:10:00,Sunny,Jam ,scooter ,Urban ,50.0,Apparel
hzir281026902,38,4.8,17.424114,78.347554,17.444114,78.367554,2022-03-30,10:45:00,10:50:00,Sunny,Low ,scooter ,Urban ,85.0,Books
lezb158488142,28,4.8,30.372202,78.077151,30.392202,78.097151,2022-02-15,08:35:00,08:40:00,Sunny,Low ,scooter ,Metropolitian ,16.0,Grocery
ters101342796,20,4.9,12.323225,76.630028,12.353225,76.660028,2022-03-09,20:10:00,20:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,27.0,Grocery
osuu217847532,23,4.7,25.443994,81.860187,25.573994,81.990187,2022-02-18,21:30:00,21:45:00,Fog,Jam ,motorcycle ,Metropolitian ,165.0,Apparel
uybm390303163,23,5.0,12.949934,77.699386,13.059934,77.809386,2022-03-16,18:30:00,18:35:00,Fog,Medium ,scooter ,Metropolitian ,150.0,Toys
tpma104105121,25,4.7,11.021278,76.995017,11.151278,77.125017,2022-03-29,18:20:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140.0,Skincare
bebv151631351,39,4.9,21.175975,72.795503,21.245975,72.865503,2022-03-27,17:45:00,17:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,195.0,Books
eqko291188915,25,4.7,19.866969,75.318894,19.916969,75.368894,2022-02-13,00:00:00,00:10:00,Sandstorms,Low ,scooter ,Urban ,95.0,Toys
bpkr573708864,28,4.5,12.316967,76.603067,12.446967,76.733067,2022-03-12,21:20:00,21:35:00,Stormy,Jam ,scooter ,Urban ,115.0,Toys
gcjo049307092,38,4.8,18.539299,73.897902,18.549299,73.907902,2022-03-05,10:25:00,10:30:00,Windy,Low ,motorcycle ,Urban ,140.0,Books
wdiy581729479,29,4.6,25.443994,81.860187,25.573994,81.990187,2022-02-16,23:25:00,23:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,95.0,Books
npwo106548418,38,4.7,26.766536,75.837333,26.826536,75.897333,2022-04-05,17:50:00,18:00:00,Cloudy,Medium ,scooter ,Metropolitian ,80.0,Snacks
ytvd567194993,23,4.6,26.849596,75.800512,26.909596,75.860512,2022-03-17,21:25:00,21:35:00,Sunny,Jam ,scooter ,Urban ,95.0,Jewelry
lcma897382130,28,4.1,13.049645,80.242268,13.129645,80.322268,2022-03-18,19:50:00,19:55:00,Fog,Jam ,scooter ,Metropolitian ,220.0,Snacks
prsx065636625,20,4.7,22.725835,75.887648,22.805835,75.967648,2022-03-18,22:20:00,22:30:00,Cloudy,Low ,scooter ,Urban ,100.0,Snacks
smtn937032095,27,4.2,17.438263,78.397865,17.508263,78.467865,2022-04-02,21:00:00,21:15:00,Cloudy,Jam ,scooter ,Metropolitian ,195.0,Sports
ozjz810226690,33,4.9,12.321214,76.621094,12.341214,76.641094,2022-03-15,08:15:00,08:30:00,Sunny,Low ,motorcycle ,Metropolitian ,70.0,Clothing
doai643866562,38,4.1,18.520016,73.830547,18.590016,73.900547,2022-03-14,17:15:00,17:30:00,Fog,Medium ,motorcycle ,Metropolitian ,180.0,Electronics
xqes087347664,34,4.1,18.55144,73.804855,18.56144,73.814855,2022-03-11,11:10:00,11:20:00,Cloudy,High ,scooter ,Metropolitian ,35.0,Grocery
bjdg509711656,26,4.8,15.544419,73.755736,15.604419,73.815736,2022-02-13,22:30:00,22:35:00,Windy,Low ,motorcycle ,Other,70.0,Kitchen
clet305799189,21,4.2,12.935662,77.61413,12.995662,77.67413,2022-03-07,23:40:00,23:45:00,Stormy,Low ,motorcycle ,Urban ,115.0,Skincare
ovzn802438564,26,4.6,12.316967,76.603067,12.346967,76.633067,2022-03-17,20:15:00,20:20:00,Cloudy,Jam ,motorcycle ,Metropolitian ,105.0,Toys
xnsg076844692,25,4.9,22.725835,75.887648,22.815835,75.977648,2022-04-06,20:30:00,20:35:00,Windy,Jam ,scooter ,Metropolitian ,140.0,Electronics
elcp839245372,32,5.0,12.337978,76.616792,12.397978,76.676792,2022-03-01,21:45:00,21:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,165.0,Shoes
lvph411101254,23,4.6,12.979166,77.640709,13.029166,77.690709,2022-03-03,18:55:00,19:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,105.0,Toys
urnq808828173,26,4.4,22.310526,73.170937,22.330526,73.190937,2022-03-09,08:40:00,08:55:00,Stormy,Low ,motorcycle ,Other,110.0,Home
kxdc810247309,37,5.0,23.416792,85.316842,23.426792,85.326842,2022-03-15,11:50:00,12:00:00,Fog,High ,motorcycle ,Metropolitian ,180.0,Pet Supplies
ydsr554309330,38,4.2,12.337978,76.616792,12.377978,76.656792,2022-03-05,13:25:00,13:40:00,Fog,High ,motorcycle ,Metropolitian ,165.0,Home
wmds295023114,20,4.4,12.323194,76.630583,12.373194,76.680583,2022-03-15,19:30:00,19:35:00,Fog,Jam ,scooter ,Metropolitian ,170.0,Pet Supplies
snxt657345988,20,4.9,22.751234,75.88949,22.861234,75.99949,2022-03-31,18:30:00,18:40:00,Windy,Medium ,scooter ,Metropolitian ,120.0,Jewelry
tlpw634103887,29,5.0,19.120083,72.907385,19.210083,72.997385,2022-03-23,21:00:00,21:05:00,Fog,Jam ,motorcycle ,Metropolitian ,240.0,Jewelry
hxlc252959441,27,4.8,22.307898,73.167788,22.327898,73.187788,2022-04-01,09:55:00,10:10:00,Stormy,Low ,scooter ,Urban ,80.0,Toys
qfnw066693562,21,4.6,13.02978,80.208812,13.13978,80.318812,2022-03-20,20:55:00,21:05:00,Sandstorms,Jam ,scooter ,Metropolitian ,120.0,Pet Supplies
dxgf368981190,37,4.8,21.173493,72.801953,21.243493,72.871953,2022-03-14,20:55:00,21:05:00,Stormy,Jam ,motorcycle ,Urban ,185.0,Outdoors
saaz395276267,35,4.9,11.022298,76.998349,11.092298,77.068349,2022-03-27,19:35:00,19:40:00,Fog,Jam ,motorcycle ,Metropolitian ,240.0,Pet Supplies
mjjl405462834,26,4.7,21.160437,72.774209,21.220437,72.834209,2022-03-24,18:40:00,18:45:00,Stormy,Medium ,motorcycle ,Urban ,55.0,Shoes
eciz076285667,37,4.9,26.474986,80.342796,26.494986,80.362796,2022-02-17,08:25:00,08:35:00,Sunny,Low ,motorcycle ,Urban ,70.0,Pet Supplies
hpap861728738,23,5.0,18.546258,73.904337,18.676258,74.034337,2022-03-25,19:25:00,19:40:00,Sunny,Jam ,motorcycle ,Urban ,120.0,Toys
ckgk578696273,34,4.5,18.636215,73.751081,18.726215,73.841081,2022-03-31,22:50:00,22:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90.0,Home
mxpd911239648,31,4.3,22.310526,73.170937,22.420526,73.280937,2022-03-04,22:00:00,22:05:00,Fog,Jam ,motorcycle ,Metropolitian ,185.0,Sports
bfup174692326,36,4.4,9.970717,76.285447,10.060717,76.375447,2022-02-16,19:20:00,19:30:00,Stormy,Jam ,scooter ,Metropolitian ,195.0,Snacks
bkpw908369288,35,4.8,22.745049,75.892471,22.815049,75.962471,2022-03-06,23:00:00,23:15:00,Sunny,Low ,scooter ,Urban ,100.0,Jewelry
rbxp135564227,20,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-07,22:00:00,22:10:00,Sandstorms,Jam ,motorcycle ,Urban ,80.0,Pet Supplies
nilz831017646,23,4.6,18.55144,73.804855,18.59144,73.844855,2022-03-26,12:20:00,12:25:00,Windy,High ,scooter ,Metropolitian ,105.0,Electronics
znzw919146964,24,4.7,17.41233,78.449654,17.42233,78.459654,2022-03-11,12:00:00,12:10:00,Sunny,High ,van,Urban ,65.0,Skincare
nhda436221842,24,4.8,23.374878,85.335739,23.404878,85.365739,2022-03-30,17:15:00,17:30:00,Fog,Medium ,motorcycle ,Metropolitian ,145.0,Electronics
rhqv232160757,37,4.6,12.979096,77.640625,13.109096,77.770625,2022-03-23,17:40:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,180.0,Jewelry
dzcs575936167,31,4.8,12.981615,80.231598,13.031615,80.281598,2022-03-28,21:00:00,21:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,150.0,Cosmetics
aazb527937675,28,4.7,10.96185,76.971082,11.09185,77.101082,2022-03-12,19:30:00,19:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,120.0,Pet Supplies
evzc748467090,34,4.6,21.173343,72.792731,21.223343,72.842731,2022-03-03,00:00:00,00:15:00,Cloudy,Low ,motorcycle ,Urban ,95.0,Pet Supplies
jpzg430807944,36,5.0,30.873988,75.842739,31.003988,75.972739,2022-02-18,22:35:00,22:50:00,Stormy,Low ,motorcycle ,Metropolitian ,135.0,Skincare
tnkl744303420,24,4.6,21.170798,72.790489,21.250798,72.870489,2022-03-16,22:40:00,22:50:00,Stormy,Low ,motorcycle ,Urban ,105.0,Kitchen
lifh604608424,24,6.0,18.536562,73.896485,18.626562,73.986485,2022-03-06,21:20:00,21:35:00,Windy,Jam ,motorcycle ,Metropolitian ,190.0,Home
scbx441036149,24,4.9,21.185047,72.80859,21.205047,72.82859,2022-03-01,10:20:00,10:25:00,Sunny,Low ,motorcycle ,Urban ,90.0,Toys
gtzj875717503,31,4.7,21.173343,72.792731,21.263343,72.882731,2022-03-31,19:10:00,19:15:00,Fog,Jam ,motorcycle ,Metropolitian ,205.0,Books
wbjr032258806,32,4.9,22.311603,73.165012,22.401603,73.255012,2022-03-14,21:50:00,22:00:00,Fog,Jam ,motorcycle ,Urban ,210.0,Apparel
kchf265636656,33,4.1,12.906229,77.596791,13.016229,77.706791,2022-03-06,21:40:00,21:50:00,Sandstorms,Jam ,motorcycle ,Urban ,175.0,Jewelry
etrv648439532,37,4.7,23.359407,85.325055,23.439407,85.405055,2022-03-25,22:45:00,23:00:00,Windy,Low ,motorcycle ,Metropolitian ,100.0,Sports
mpkj907688327,31,4.9,13.022394,80.242439,13.052394,80.272439,2022-04-03,20:55:00,21:00:00,Windy,Jam ,van,Metropolitian ,150.0,Toys
hitb222861066,23,4.8,23.353783,85.326967,23.423783,85.396967,2022-03-20,23:40:00,23:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75.0,Snacks
zbwm782393236,38,4.3,22.311844,73.165081,22.441844,73.295081,2022-03-25,21:25:00,21:35:00,Fog,Jam ,van,Metropolitian ,240.0,Electronics
kmbo231089374,28,4.5,19.875016,75.322405,19.985016,75.432405,2022-02-14,22:40:00,22:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,140.0,Sports
untf875440546,27,4.8,11.022298,76.998349,11.112298,77.088349,2022-03-31,23:00:00,23:10:00,Fog,Low ,motorcycle ,Metropolitian ,120.0,Books
mkva994791983,20,4.6,18.51421,73.838429,18.55421,73.878429,2022-03-15,16:45:00,16:50:00,Sunny,Medium ,motorcycle ,Urban ,70.0,Snacks
hprk377013710,15,4.9,22.760072,75.892574,22.780072,75.912574,2022-03-03,10:55:00,11:10:00,Cloudy,Low ,van,Metropolitian ,95.0,Outdoors
prlz497875409,21,4.3,17.45971,78.368855,17.56971,78.478855,2022-03-10,17:45:00,17:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,170.0,Apparel
dcyv640821977,23,4.6,11.003008,76.97544,11.133009,77.10544,2022-03-04,17:35:00,17:50:00,Sunny,Medium ,scooter ,Metropolitian ,65.0,Toys
tnte563080527,27,4.9,18.592718,73.773572,18.642718,73.823572,2022-03-03,18:30:00,18:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,95.0,Toys
pgzl777716873,38,4.2,30.873988,75.842739,30.893988,75.862739,2022-02-17,11:40:00,11:45:00,Fog,High ,motorcycle ,Metropolitian ,155.0,Cosmetics
uqac946966795,35,5.0,22.722634,75.886959,22.792634,75.956959,2022-03-14,21:50:00,22:00:00,Cloudy,Jam ,scooter ,Metropolitian ,235.0,Pet Supplies
srts927270263,36,4.3,21.170096,72.789122,21.230096,72.849122,2022-03-03,23:20:00,23:25:00,Stormy,Low ,motorcycle ,Metropolitian ,155.0,Cosmetics
qcbh914401278,26,4.1,22.551084,88.354127,22.581084,88.384127,2022-02-13,23:25:00,23:35:00,Stormy,Low ,motorcycle ,Metropolitian ,105.0,Snacks
ontn116289809,33,4.5,17.458998,78.500366,17.518998,78.560366,2022-03-07,17:50:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,120.0,Jewelry
